period,planet_radius,depth,equilibrium_temp,insolation,impact,duration,star_radius,star_mass,star_teff,kepmag,label,source
253.40538,2.69,240.8,443.0,9.13,0.3967,7.43,1.69,1.475,7304.0,12.962,FALSE POSITIVE,KOI
5.110771787,26.98,50681.0,1048.0,284.85,0.878,2.48392,0.894,0.972,6029.0,13.985,FALSE POSITIVE,KOI
7.07394528,0.84,228.3,647.0,41.43,0.277,2.319,0.561,0.561,4777.0,15.629,CANDIDATE,KOI
1.463773705,21.79,64776.0,1329.0,739.19,0.838,1.9123,0.668,0.646,5446.0,13.318,FALSE POSITIVE,KOI
4.46255312,52.74,22720.0,1795.0,2458.34,0.004,14.0957,3.619,0.905,4847.0,14.673,FALSE POSITIVE,KOI
79.87804945,3.1811214,2917.3714571,827.9518032,111.0557954,,3.19,0.507628,,3614.0,12.96,FALSE POSITIVE,KOI
14.516741,1.45,227.2,606.0,31.8,0.851,2.706,0.828,0.791,4954.0,15.377,CANDIDATE,KOI
20.5718107,1.34,379.0,498.0,14.51,0.123,3.399,0.708,0.795,4922.0,15.322,CANDIDATE,KOI
3.026764871,26.36,66720.0,1360.0,810.38,0.198,4.32532,1.01,1.067,6283.0,14.044,FALSE POSITIVE,KOI
3.840130917,33.44,60401.0,1205.0,498.48,0.872,2.8951,1.012,0.981,5931.0,14.479,FALSE POSITIVE,KOI
5.554227226,31.71,142310.0,930.0,176.7,0.174,4.77434,0.843,0.756,5433.0,12.376,FALSE POSITIVE,KOI
1.570919281,59.12,65124.0,1797.0,2473.29,1.083,3.2232,1.162,1.04,6192.0,13.406,FALSE POSITIVE,KOI
35.08976902,33.1,5754.6,501.0,14.95,1.264,3.9623,0.846,0.941,5603.0,14.266,FALSE POSITIVE,KOI
5.233450136,70.33,430420.0,1050.0,287.6,0.457,8.57374,0.977,0.992,5841.0,13.424,FALSE POSITIVE,KOI
3.6037011,66.94,16112.0,1464.0,1089.0,1.225,2.994,1.547,0.907,5633.0,14.492,FALSE POSITIVE,KOI
3.518356021,64.49,316750.0,1266.0,606.41,0.593,6.90375,0.989,1.058,6201.0,15.168,FALSE POSITIVE,KOI
11.867172,4.03,595.6,1058.0,296.23,0.001,4.815,1.651,1.352,6264.0,14.624,CANDIDATE,KOI
2.6160943,0.81,29.3,1744.0,2188.14,0.6458,21.34,1.42,1.259,6645.0,12.754,FALSE POSITIVE,KOI
2.404386969,79.72,313170.0,1670.0,1838.11,0.613,7.40348,1.21,1.011,6466.0,11.941,FALSE POSITIVE,KOI
142.685885,2.76,1195.0,319.0,2.43,0.1086,3.792,0.799,0.866,5767.0,15.484,CANDIDATE,KOI
4.390513938,41.83,46829.0,1401.0,910.71,0.879,2.9472,1.454,1.046,6081.0,13.209,FALSE POSITIVE,KOI
3.86963822,15.3045465,7765.9973286,1543.8469649,3728.91,,2.29,1.68054,,6438.0,11.399,FALSE POSITIVE,KOI
12.4970599,1.44,180.0,839.0,117.3,0.65,3.877,1.021,1.055,6174.0,14.191,CANDIDATE,KOI
7.384681,1.22,142.8,1000.0,236.56,0.068,3.548,1.021,1.055,6174.0,14.191,FALSE POSITIVE,KOI
21.0907909,1.88,417.6,606.0,31.86,0.832,4.751,0.818,0.857,5723.0,14.223,CONFIRMED,KOI
3.371796653,306.28,366900.0,1155.0,419.47,3.219,3.4421,0.912,0.865,5615.0,15.909,FALSE POSITIVE,KOI
1.927177921,28.94,136140.0,1219.0,523.16,0.399,2.7742,0.774,0.732,5193.0,15.706,FALSE POSITIVE,KOI
0.575925434,38.24,137400.0,1834.0,2666.7,0.905,2.4676,0.683,0.656,5461.0,14.563,FALSE POSITIVE,KOI
496.17566,3.46,293.0,358.0,3.88,0.4188,11.63,1.976,1.259,6643.0,13.515,FALSE POSITIVE,KOI
6.256352128,30.76,3289.3,918.0,167.92,1.269,2.3512,0.836,0.903,5772.0,15.798,FALSE POSITIVE,KOI
16.17803,2.25,449.0,754.0,76.54,0.081,5.18,1.069,1.079,5929.0,14.472,CONFIRMED,KOI
2.37795507,92.61,4391.1,2965.0,18261.57,1.298,2.4329,2.286,2.335,9565.0,11.639,FALSE POSITIVE,KOI
2.053866175,158.25,5021.3,2528.0,9631.57,1.265,4.8045,4.089,1.014,5051.0,13.912,FALSE POSITIVE,KOI
36.5521313,0.9,282.9,361.0,4.03,0.4969,2.481,0.527,0.536,4722.0,15.377,FALSE POSITIVE,KOI
5.177577252,73.82,1325.4,1671.0,1846.9,1.341,2.4777,1.796,1.634,7429.0,12.616,FALSE POSITIVE,KOI
4.08029328,2.92,1128.4,1044.0,280.4,0.2428,2.8343,0.874,0.956,5619.0,15.488,FALSE POSITIVE,KOI
104.3519624,1.39,243.8,355.0,3.74,0.532,3.695,0.87,0.971,5650.0,12.57,CONFIRMED,KOI
6.06330298,1.64,200.7,1153.0,418.4,0.0214,3.275,1.153,1.09,6308.0,15.212,CANDIDATE,KOI
86.431871,2.85,415.1,464.0,10.97,0.95,7.374,1.112,1.157,6325.0,15.212,CANDIDATE,KOI
26.1152887,2.38,70.0,898.0,153.98,0.1382,12.54,2.912,1.319,5190.0,13.274,CANDIDATE,KOI
469.52303,2.1,355.7,252.0,0.95,0.733,5.487,1.035,1.096,6197.0,14.091,FALSE POSITIVE,KOI
11.83271013,1.17,176.3,728.0,66.51,0.548,6.152,0.859,0.959,5639.0,15.228,FALSE POSITIVE,KOI
32.669962587,1.37,365.4,428.0,7.96,0.18,3.581,0.741,0.822,4871.0,15.536,FALSE POSITIVE,KOI
269.306232,24.0,1708.0,235.0,0.72,1.219,14.931,0.817,0.926,5251.0,15.855,CANDIDATE,KOI
19.93364711,75.88,174830.0,848.0,122.24,0.852,8.6122,1.29,1.078,6505.0,14.575,FALSE POSITIVE,KOI
1.071911311,40.32,9817.8,1809.0,2534.86,1.272,3.8559,0.933,0.821,5885.0,15.083,FALSE POSITIVE,KOI
18.019651402,31.77,177000.0,544.0,20.7,0.675,5.08572,0.659,0.723,5278.0,14.928,FALSE POSITIVE,KOI
117.934158,3.76,187.5,648.0,41.73,0.658,9.25,2.597,1.631,6790.0,13.232,FALSE POSITIVE,KOI
4.032762189,35.22,119350.0,1173.0,447.97,0.599,4.14212,0.962,0.927,5960.0,13.861,FALSE POSITIVE,KOI
2.371589507,88.22,235100.0,1043.0,278.9,1.653,3.5116,0.601,0.685,5340.0,14.528,FALSE POSITIVE,KOI
5.09112124,3.58,115.1,2044.0,4131.88,0.224,2.159,3.293,1.682,6705.0,11.585,FALSE POSITIVE,KOI
4.206070484,172.66,119810.0,2547.0,9955.22,0.949,10.6988,3.185,2.016,8212.0,11.684,FALSE POSITIVE,KOI
0.905677864,325.51,3670.4,3989.0,60020.95,1.321,2.2432,7.553,2.091,5037.0,6.966,FALSE POSITIVE,KOI
96.509214,860.3,1528.0,787.0,90.63,3.6303,0.589,2.955,1.793,7343.0,8.655,CANDIDATE,KOI
69.64679311,3.3054594,372.4627072,644.6535906,40.8156414,,3.71,1.59084,,6270.01,13.735,CANDIDATE,KOI
111.65546,2121.0,2887.0,579.0,26.58,11.3832,1.051,1.863,1.541,6967.0,13.735,CANDIDATE,KOI
86.13201864,3.0352964,889.7191222,1956.4045142,3462.2277004,,3.11,1.0,,5780.0,13.735,CANDIDATE,KOI
94.219289,2.15,1025.9,285.0,1.57,0.173,24.312,0.694,0.682,4641.0,15.703,FALSE POSITIVE,KOI
297.113395,5.37,275.4,509.0,15.89,0.0322,4.529,3.206,1.776,6626.0,9.666,FALSE POSITIVE,KOI
180.921729,2.3,742.4,302.0,1.96,0.025,8.99,0.848,0.937,5818.0,14.876,CONFIRMED,KOI
4.478116695,38.85,117980.0,1218.0,521.12,0.622,3.357,1.058,1.11,6304.0,15.534,FALSE POSITIVE,KOI
0.579108481,0.42,68.4,1377.0,849.52,0.424,1.659,0.501,0.514,4604.0,15.815,FALSE POSITIVE,KOI
1.27620899,1.46,186.2,1851.0,2769.8,0.276,2.169,1.058,1.11,6304.0,15.534,FALSE POSITIVE,KOI
528.50344,2.2,133.8,354.0,3.73,0.0094,6.394,1.874,1.497,7102.0,11.741,FALSE POSITIVE,KOI
47.14404783,0.6501353,74.807186,942.9807829,186.8668956,,4.35,0.74982,,5235.78,11.741,CANDIDATE,KOI
197.05431574,10.4166,770.0,1197.0,340.827,,6.38,4.16,,5370.0,12.366,CANDIDATE,KOI
406.496216,1.77,380.2,236.0,0.73,0.5052,3.495,0.884,0.956,5847.0,13.893,CANDIDATE,KOI
491.61516814,1.276147,1948.1405783,440.8496683,8.9265383,,6.31,0.281129,,3376.0,13.893,CANDIDATE,KOI
2.027383251,31.12,3856.2,1352.0,791.38,1.248,1.5528,0.875,0.761,5544.0,15.476,FALSE POSITIVE,KOI
10.73370737,18.7,6155.3,1171.0,444.77,0.895,7.6706,2.003,1.202,5971.0,13.602,FALSE POSITIVE,KOI
9.449438672,60.59,12867.0,1152.0,415.72,1.243,5.5479,1.431,1.096,6558.0,13.099,FALSE POSITIVE,KOI
8.752913958,119.91,41770.0,1635.0,1689.12,1.124,3.4546,2.624,1.8,7279.0,11.961,FALSE POSITIVE,KOI
499.47338,3.71,1662.0,191.0,0.31,0.793,12.248,0.817,0.926,5251.0,15.855,CANDIDATE,KOI
1.985586627,105.22,72584.0,2796.0,14480.75,0.804,2.53163,3.219,1.503,6651.0,11.427,FALSE POSITIVE,KOI
16.579028045,49.01,37980.0,1062.0,300.36,0.745,7.803,2.3,1.239,5870.0,12.887,FALSE POSITIVE,KOI
513.42784,14.87,523.2,424.0,7.67,0.714,6.278,6.065,1.81,4833.0,13.175,FALSE POSITIVE,KOI
2.064900876,38.19,10939.0,1357.0,800.75,1.253,6.8769,0.901,0.939,5714.0,14.597,FALSE POSITIVE,KOI
9.751720174,182.09,332900.0,1356.0,800.41,0.15,16.1937,3.145,0.957,5147.0,13.531,FALSE POSITIVE,KOI
19.672324,4.07,649.9,908.0,160.98,0.721,4.812,1.485,1.098,6486.0,14.263,CONFIRMED,KOI
32.657035,3.73,620.4,767.0,81.91,0.007,5.953,1.485,1.098,6486.0,14.263,CONFIRMED,KOI
7.3138454,2.73,247.7,1263.0,601.53,0.893,2.273,1.485,1.098,6486.0,14.263,CANDIDATE,KOI
4.592401261,52.18,87426.0,1678.0,1872.74,0.272,4.96038,1.724,1.488,7201.0,12.93,FALSE POSITIVE,KOI
6.70995253,1.1,86.0,1120.0,372.31,0.616,2.297,1.131,1.162,6461.0,13.872,FALSE POSITIVE,KOI
5.776794344,129.2,121540.0,2249.0,6048.96,0.366,6.33505,3.601,2.153,7666.0,11.61,FALSE POSITIVE,KOI
23.19923256,14.937131,9500.430305,1512.7836094,1237.7366286,,2.09,1.48,,6300.0,15.778,FALSE POSITIVE,KOI
0.503199724,1.06,275.6,1363.0,819.89,0.492,1.117,0.63,0.63,4013.0,14.155,FALSE POSITIVE,KOI
4.768540307,1.84,347.6,1010.0,246.11,0.806,0.9938,0.887,0.776,5491.0,14.189,FALSE POSITIVE,KOI
73.91858615,89.96,184070.0,484.0,12.95,1.137,6.9735,1.057,1.028,6300.0,15.401,FALSE POSITIVE,KOI
212.43503674,6.2692929,2234.8547566,917.1183951,167.1947435,,4.26,1.30032,,6309.0,12.914,CANDIDATE,KOI
11.1619384,1.97,124.4,1093.0,337.23,0.739,5.195,1.64,1.158,6200.0,13.374,CANDIDATE,KOI
2.38793696,25.56,114.3,1674.0,1860.02,1.193,17.302,1.161,1.188,6769.0,14.394,FALSE POSITIVE,KOI
589.17968,4.91,253.4,330.0,2.82,0.0431,10.2,3.152,1.501,5295.0,13.439,FALSE POSITIVE,KOI
76.83994597,14.6178728,7013.5398278,1951.6238484,3428.5103713,,3.11,1.2740999,,5848.0,12.914,CANDIDATE,KOI
78.86684,1.3,86.1,573.0,25.44,0.2074,4.5,1.381,1.291,6907.0,12.914,CANDIDATE,KOI
4.618767943,32.36,32609.0,1565.0,1418.08,0.004,6.03,1.781,1.0,6195.0,11.685,FALSE POSITIVE,KOI
3.60727417,221.55,841900.0,1833.0,2671.63,0.463,14.0841,1.785,1.36,7026.0,15.076,FALSE POSITIVE,KOI
2.565717939,180.8,1941.7,4607.0,106664.85,1.313,1.7084,4.712,3.504,11360.0,10.846,FALSE POSITIVE,KOI
22.05274533,32.56,13858.0,552.0,21.93,1.247,5.5924,0.741,0.822,5510.0,15.44,FALSE POSITIVE,KOI
2.881338104,31.58,2533.7,1206.0,501.88,1.271,3.5943,0.88,0.977,5783.0,15.139,FALSE POSITIVE,KOI
4.078355243,16.73,36133.0,1113.0,362.07,0.368,6.4649,0.867,0.83,5872.0,14.936,FALSE POSITIVE,KOI
7.73590441,21.3,465.3,884.0,144.83,1.205,4.4389,0.86,0.944,5927.0,13.241,FALSE POSITIVE,KOI
3.530164642,35.71,69923.0,1465.0,1086.97,0.019,4.11466,1.344,1.107,6208.0,13.924,FALSE POSITIVE,KOI
28.8672107,1.51,347.1,493.0,14.0,0.041,3.782,0.837,0.937,5191.0,15.258,CANDIDATE,KOI
48.9528113,7.0011,4535.0,704.0,40.8042,,1.66,1.01,,6513.0,12.182,CANDIDATE,KOI
94.225938,1.93,530.4,348.0,3.48,0.213,22.08,0.852,0.969,5421.0,15.454,FALSE POSITIVE,KOI
431.78556,1.36,332.6,211.0,0.47,0.196,9.135,0.747,0.811,5642.0,14.401,CANDIDATE,KOI
395.07333,230.33,645.1,1406.0,923.0,0.013,7.844,98.38,1.688,3599.0,13.544,FALSE POSITIVE,KOI
1.51918335,128.17,499990.0,2517.0,9460.59,0.336,5.45573,1.698,1.373,7426.0,15.106,FALSE POSITIVE,KOI
13.59940118,12.0024836,11628.7594512,1195.9294829,483.4407911,,2.52,1.00073,,5376.0,15.191,FALSE POSITIVE,KOI
2.745910734,61.16,286810.0,1221.0,524.18,0.639,4.02594,0.96,0.836,5372.0,15.316,FALSE POSITIVE,KOI
1.608363345,19.36,96134.0,1133.0,390.1,0.608,2.1988,0.589,0.589,5022.0,13.819,FALSE POSITIVE,KOI
5.746017234,29.32,29236.0,1042.0,278.69,1.008,3.6347,0.96,0.904,5940.0,14.737,FALSE POSITIVE,KOI
144.102562,1.67,171.3,437.0,8.64,0.0879,2.753,1.26,1.046,6528.0,12.431,CANDIDATE,KOI
112.317402,1.77,182.4,475.0,12.05,0.5434,3.471,1.26,1.046,6528.0,12.431,CANDIDATE,KOI
9.13315062,1.48,231.2,900.0,155.42,0.275,2.1557,0.964,1.041,6122.0,11.767,CANDIDATE,KOI
3.963787093,28.11,25015.0,1389.0,880.12,0.95,3.10316,1.18,1.202,6617.0,14.281,FALSE POSITIVE,KOI
1.759208679,66.06,362330.0,1475.0,1121.32,0.548,4.60837,0.961,0.956,5721.0,15.409,FALSE POSITIVE,KOI
1.6031794,3.39154,790.0,1039.0,676.51,,0.91,0.77,,5485.0,14.653,FALSE POSITIVE,KOI
335.56311,1.83,158.0,333.0,2.9,0.12,13.06,1.448,1.105,6200.0,13.959,CANDIDATE,KOI
6.496031958,32.33,108890.0,957.0,198.07,0.065,5.21924,0.988,0.825,5516.0,14.502,FALSE POSITIVE,KOI
4.012537983,9.96,19796.0,765.0,80.95,0.783,2.0101,0.63,0.616,4483.0,15.381,FALSE POSITIVE,KOI
1.594162001,26.11,9876.3,1419.0,960.51,1.128,5.4958,0.885,0.802,5388.0,14.585,FALSE POSITIVE,KOI
10.238939876,22.09,3153.1,1190.0,474.05,1.022,3.4851,1.807,1.152,6244.0,13.897,FALSE POSITIVE,KOI
5.499941387,23.34,40110.0,1202.0,492.27,0.002,5.1339,1.157,1.186,6435.0,15.48,FALSE POSITIVE,KOI
8.667826242,37.51,43491.0,1225.0,531.63,0.822,5.06514,1.538,1.294,6712.0,13.089,FALSE POSITIVE,KOI
265.2996227,33.81,100160.0,270.0,1.25,0.798,8.8452,0.863,0.954,5873.0,15.518,FALSE POSITIVE,KOI
265.2999623,25.56,31778.0,296.0,1.81,0.928,8.8577,0.997,1.072,6108.0,15.279,FALSE POSITIVE,KOI
98.1020983,1.97,184.4,525.0,17.96,0.1865,1.225,1.427,1.251,6669.0,13.557,FALSE POSITIVE,KOI
182.467019,3.73,1020.0,364.0,4.17,0.0158,7.607,1.167,1.249,6299.0,13.408,FALSE POSITIVE,KOI
126.57837267,1.4381391,277.1920779,2038.1439377,4078.1238196,,2.5,0.850302,,5867.0,13.408,FALSE POSITIVE,KOI
11.41437505,44.08,45966.0,1128.0,383.45,0.895,6.276,1.52,1.307,6826.0,11.254,FALSE POSITIVE,KOI
154.607419,1.56,279.9,340.0,3.16,0.0898,9.225,0.931,1.016,6017.0,13.936,CANDIDATE,KOI
57.132855,1.81,414.1,414.0,6.94,0.32,4.958,0.904,0.83,5157.0,15.369,CANDIDATE,KOI
151.31847,1.13,105.4,373.0,4.57,0.3788,16.45,1.085,0.954,6003.0,12.744,FALSE POSITIVE,KOI
10.4032399,51.47,1056.2,1104.0,350.59,1.296,23.85,1.436,1.049,6428.0,13.272,FALSE POSITIVE,KOI
1.853209359,32.99,12319.0,2100.0,4584.55,0.99,1.7543,1.716,1.14,6384.0,13.085,FALSE POSITIVE,KOI
14.66769462,145.18,29862.0,1552.0,1370.6,1.169,2.4462,3.226,1.98,7517.0,13.415,FALSE POSITIVE,KOI
28.2251049,1.59,201.3,625.0,36.13,0.778,2.354,1.021,1.037,6014.0,14.651,CANDIDATE,KOI
150.381954,2.26,396.1,325.0,2.63,0.892,4.968,0.954,0.955,5569.0,15.198,CANDIDATE,KOI
95.906433,2.17,836.2,288.0,1.63,0.576,4.08,0.736,0.723,4620.0,15.504,CANDIDATE,KOI
11.4132144,1.03,76.4,925.0,172.97,0.439,2.371,1.155,1.038,6188.0,13.746,FALSE POSITIVE,KOI
445.21685,1.37,211.6,237.0,0.74,0.0,16.37,0.95,0.802,5670.0,13.865,CANDIDATE,KOI
172.178768,2.29,501.0,349.0,3.51,0.2431,1.19,1.009,1.072,6208.0,14.349,FALSE POSITIVE,KOI
35.502865,2.18,115.9,724.0,64.83,0.783,8.149,1.839,0.962,5528.0,14.31,CANDIDATE,KOI
13.787520532,25.33,12978.0,921.0,170.01,0.99,2.55435,1.289,1.246,6399.0,12.14,FALSE POSITIVE,KOI
8.2904597,23.96,173010.0,594.0,29.41,0.426,2.6002,0.566,0.559,4601.0,17.409,FALSE POSITIVE,KOI
66.789347,2.07,358.5,490.0,13.61,0.667,4.08,1.031,1.084,6297.0,15.083,CANDIDATE,KOI
6.150251376,100.03,2128.7,2251.0,6066.49,1.27,1.68923,2.867,2.357,8914.0,10.622,CANDIDATE,KOI
8.214204254,42.29,74177.0,798.0,96.12,1.092,4.5905,0.774,0.865,5654.0,16.356,FALSE POSITIVE,KOI
15.71377375,10.85,9482.0,728.0,66.24,0.864,7.464,0.96,0.912,5812.0,14.292,FALSE POSITIVE,KOI
5.918619554,29.98,94124.0,1009.0,245.42,0.258,3.94804,0.971,1.083,5957.0,15.678,FALSE POSITIVE,KOI
3.319523463,38.37,38832.0,1108.0,356.42,1.162,3.3465,0.791,0.881,5761.0,15.101,FALSE POSITIVE,KOI
5.874197307,59.2,205700.0,1112.0,361.15,0.7,4.26585,1.083,0.987,6103.0,14.857,FALSE POSITIVE,KOI
19.7959731,3.47,334.0,1014.0,249.43,0.156,5.342,1.876,1.42,6731.0,9.816,FALSE POSITIVE,KOI
29.5126153,1.84,188.2,678.0,49.95,0.188,6.314,1.351,1.027,5746.0,15.334,CANDIDATE,KOI
209.00055019,19.9576585,2988.5020776,1611.6192743,1594.302814,,2.52,3.25795,,8844.0,15.334,FALSE POSITIVE,KOI
5.614892073,1192.79,2373.0,4097.0,66631.18,1.243,3.7294,35.695,1.863,4289.0,11.925,FALSE POSITIVE,KOI
12.2064304,5.41,1337.2,895.0,151.44,0.104,2.407,1.514,0.937,5254.0,14.13,CONFIRMED,KOI
6.6513189,4.81,1058.4,1095.0,340.06,0.064,2.135,1.514,0.937,5254.0,14.13,CONFIRMED,KOI
3.905532605,21.37,73081.0,1017.0,253.21,0.002,6.8091,0.798,0.812,5495.0,12.862,FALSE POSITIVE,KOI
210.631486,3.23,1657.8,234.0,0.71,0.642,8.419,0.759,0.817,4895.0,15.195,CONFIRMED,KOI
455.27405,1.54,366.0,196.0,0.35,0.2429,2.4,0.818,0.879,5178.0,13.829,CANDIDATE,KOI
117.761,0.62,53.9,337.0,3.06,0.2505,3.454,0.85,0.877,5564.0,11.195,CANDIDATE,KOI
46.331703,1.39,299.9,441.0,8.98,0.1484,4.514,0.815,0.907,5477.0,15.378,CANDIDATE,KOI
0.766691517,1.22,244.0,1541.0,1334.22,0.388,1.2638,0.788,0.765,4821.0,14.903,CONFIRMED,KOI
5.2438528,1.11,135.8,1016.0,251.99,0.583,10.539,0.918,0.974,5815.0,15.656,FALSE POSITIVE,KOI
93.6273251,2.58794,250.0,2487.0,6354.72,,1.92,1.62,,6128.0,15.956,FALSE POSITIVE,KOI
7.1931193,1.12,125.6,916.0,166.3,0.296,2.935,1.008,0.932,5518.0,14.834,CANDIDATE,KOI
6.474202359,28.96,203490.0,717.0,62.47,0.448,3.35989,0.624,0.614,4947.0,14.998,FALSE POSITIVE,KOI
8.4803048,4.13,2672.9,777.0,86.01,0.027,7.5348,0.812,0.906,5478.0,15.736,FALSE POSITIVE,KOI
8.947426242,45.87,85995.0,1141.0,401.11,0.517,4.89701,1.506,1.18,6297.0,12.985,FALSE POSITIVE,KOI
9.93443795,35.54,2750.0,830.0,112.23,1.264,8.098,0.998,1.107,5763.0,15.777,FALSE POSITIVE,KOI
2.173552528,23.51,3026.0,1025.0,260.75,1.297,1.6107,0.594,0.592,5008.0,14.605,FALSE POSITIVE,KOI
47.7439509,1.74,96.9,575.0,25.84,0.977,2.99,1.292,1.14,5949.0,11.472,CANDIDATE,KOI
4.57834367,1.44,140.7,1206.0,499.41,0.232,3.987,1.22,1.035,5782.0,15.214,CANDIDATE,KOI
10.157715971,42.27,9520.1,853.0,125.42,1.268,2.9526,0.986,1.093,5993.0,15.589,FALSE POSITIVE,KOI
12.654896,1.02,100.6,801.0,97.41,0.009,4.325,1.022,0.974,5833.0,14.264,CANDIDATE,KOI
131.258668,1.59,153.0,433.0,8.31,0.4901,4.89,1.248,1.198,6443.0,12.236,CANDIDATE,KOI
92.552007,2.1,282.6,440.0,8.87,0.513,2.135,1.22,1.097,5808.0,14.452,CANDIDATE,KOI
75.072964,1.09,74.3,522.0,17.51,0.2602,9.21,1.248,1.198,6443.0,12.236,CANDIDATE,KOI
404.701927,1.94,236.2,298.0,1.85,0.2598,3.981,1.248,1.198,6443.0,12.236,FALSE POSITIVE,KOI
0.779609509,1.07,88.5,2097.0,4557.44,0.676,4.013,1.07,0.979,5899.0,15.211,FALSE POSITIVE,KOI
15.80529628,2.2524868,2029.239148,495.2259613,14.2145991,,1.56,0.426465,,3566.0,13.148,FALSE POSITIVE,KOI
2.103239235,64.15,314930.0,1470.0,1100.91,0.62,7.08365,0.965,0.992,6074.0,14.169,FALSE POSITIVE,KOI
31.8134892,1.18,234.2,496.0,14.31,0.2316,1.422,0.776,0.848,5505.0,14.458,CANDIDATE,KOI
115.230655,4.02,164.4,632.0,37.8,0.95,17.735,2.517,1.502,6585.0,12.605,CANDIDATE,KOI
184.262741,2.57,292.2,380.0,4.93,0.885,11.94,1.291,1.077,6115.0,13.312,CONFIRMED,KOI
106.25976,1.5,354.0,303.0,1.99,0.209,6.101,0.823,0.796,4827.0,15.141,CANDIDATE,KOI
505.462916,3.46,1724.0,181.0,0.25,0.489,10.127,0.833,0.8,4817.0,15.768,CANDIDATE,KOI
274.743032,2.16,309.0,330.0,2.82,0.4073,9.137,1.207,1.073,6277.0,13.749,CANDIDATE,KOI
360.477635,11943.8,604.0,339.0,3.11,72.848,4.332,1.522,1.066,6266.0,14.327,CANDIDATE,KOI
18.0811429,0.75,71.2,638.0,39.18,0.6214,4.44,0.856,0.95,5693.0,14.754,CANDIDATE,KOI
20.9569985,2.38,1917.9,363.0,4.11,0.112,3.493,0.564,0.605,3891.0,16.279,CONFIRMED,KOI
15.249335907,45.92,34565.0,875.0,138.77,1.077,3.82224,1.189,1.062,6385.0,13.593,FALSE POSITIVE,KOI
4.816610903,26.15,80226.0,1050.0,287.3,0.431,3.82353,0.904,0.885,5796.0,14.843,FALSE POSITIVE,KOI
2.305903447,39.04,23269.0,3147.0,23214.46,0.003,3.3828,2.492,2.444,9696.0,16.321,FALSE POSITIVE,KOI
1.814128042,426.98,2063.6,3773.0,47891.79,1.246,3.0646,12.899,2.785,4822.0,11.78,FALSE POSITIVE,KOI
1.247121237,18.39,966.7,1237.0,552.82,1.223,9.363,0.651,0.634,4852.0,13.704,FALSE POSITIVE,KOI
4.128795314,52.0,154870.0,1244.0,565.91,0.739,2.771,1.083,0.876,5949.0,13.1,FALSE POSITIVE,KOI
3.269176601,164.61,59095.0,1349.0,781.57,2.195,2.7233,1.015,1.066,6372.0,14.966,FALSE POSITIVE,KOI
5.902596818,25.8,54894.0,1123.0,376.53,0.168,5.5711,1.094,1.022,6184.0,15.179,CANDIDATE,KOI
15.995094054,17.09,44315.0,676.0,49.26,0.272,8.45037,0.805,0.889,5899.0,15.284,FALSE POSITIVE,KOI
214.013044,1.54,123.2,397.0,5.89,0.1289,7.87,1.37,1.273,6698.0,12.445,CANDIDATE,KOI
0.70914232,7.27,2560.0,1685.0,1903.76,1.0094,1.936,0.693,0.663,5350.0,14.677,FALSE POSITIVE,KOI
9.86869589,21.68,5915.0,1332.0,743.72,0.984,2.876,1.717,1.384,7301.0,10.656,FALSE POSITIVE,KOI
66.34455122,12.6517291,4026.4400749,525.5568469,18.0301689,,3.64,1.78672,,5546.9,15.189,FALSE POSITIVE,KOI
143.09688,1.48,125.0,441.0,8.94,0.1129,17.74,1.31,1.354,6725.0,11.538,CANDIDATE,KOI
73.4567573,15.959056,16930.0,,328.2137194,,2.74,0.804149,,4814.0,11.538,CANDIDATE,KOI
0.978362973,1.04,37.1,2772.0,13948.03,0.267,1.206,1.671,1.46,7193.0,12.34,FALSE POSITIVE,KOI
13.0327301,1.64,242.3,809.0,101.4,0.67,3.902,0.996,1.07,6122.0,15.863,CANDIDATE,KOI
37.6333868,2.25,1661.7,299.0,1.88,0.338,4.49,0.564,0.605,3891.0,16.279,CONFIRMED,KOI
31.9533679,1.65,106.1,725.0,65.15,0.773,8.424,1.467,1.325,6313.0,12.742,CANDIDATE,KOI
458.16754,2.11,683.0,208.0,0.45,0.1573,6.97,0.816,0.895,5536.0,15.983,CANDIDATE,KOI
67.8766605,1.92,389.2,455.0,10.11,0.0011,2.598,0.975,1.058,6018.0,14.953,CANDIDATE,KOI
15.0367776,8.02,503.5,381.0,4.96,1.115,3.042,0.514,0.52,3729.0,15.665,FALSE POSITIVE,KOI
25.0901574,1.35,37.7,852.0,124.33,0.935,8.273,1.788,1.127,6033.0,12.014,CANDIDATE,KOI
12.25384348,1.0,147.7,678.0,50.05,0.441,2.373,0.82,0.931,5413.0,13.747,CONFIRMED,KOI
326.6708,2.2,386.4,283.0,1.52,0.6133,10.84,1.072,0.924,5896.0,14.388,CANDIDATE,KOI
143.21109362,22.9909,39400.0,777.0,60.67,,2.71,1.05,,5008.3,13.224,CANDIDATE,KOI
362.97828,1.96,260.6,296.0,1.81,0.055,14.083,1.216,1.013,6086.0,14.061,CANDIDATE,KOI
240.192808,2.68,605.8,298.0,1.86,0.814,9.72,0.977,1.061,6004.0,14.957,CANDIDATE,KOI
22.16127178,69.44,5259.0,877.0,139.67,1.277,3.699,1.745,0.979,5893.0,13.034,FALSE POSITIVE,KOI
86.723653,1.43,241.0,391.0,5.5,0.662,4.852,0.876,0.97,5830.0,14.246,CANDIDATE,KOI
